V1,Gene,Input.x,Rank.x,baseMean.x,Input.y,Rank.y,baseMean.y,logMeanExpression,RankDiff,MeanRank,Shrinkage,num.trans,Variant_Alleles,Dfam_conserved,Dfam_simple
1141,ENSG00000091136,TPM,3147,18505.82147,Counts,3169,18644.86438,10.2338071,-22,3158,None,37,,,
1144,ENSG00000050165,TPM,3150,1081.735655,Counts,3172,1096.558351,7.396344393,-22,3161,None,16,,,
1178,ENSG00000133678,TPM,3184,3465.282928,Counts,3206,3510.577154,8.560362159,-22,3195,None,13,,,
1183,ENSG00000215386,TPM,3189,2148.520059,Counts,3211,2168.080004,8.081029691,-22,3200,None,143,,,
1190,ENSG00000113971,TPM,3196,1600.104602,Counts,3218,1621.113753,7.787656461,-22,3207,None,11,,,
1201,ENSG00000270629,TPM,3207,2156.194414,Counts,3229,2187.024543,8.086320021,-22,3218,None,10,,,
1206,ENSG00000063046,TPM,3212,13939.02909,Counts,3234,14143.56059,9.952792317,-22,3223,None,14,,,
1212,ENSG00000132463,TPM,3219,1730.653151,Counts,3241,1753.666152,7.866141905,-22,3230,None,8,,,
1219,ENSG00000111961,TPM,3226,6643.991372,Counts,3248,6738.868489,9.211682033,-22,3237,None,11,,,
1222,ENSG00000128609,TPM,3229,15619.16323,Counts,3251,15846.85902,10.06656652,-22,3240,None,25,,,
1231,ENSG00000205581,TPM,3238,2636.672955,Counts,3260,2666.421547,8.286492086,-22,3249,None,21,,,
1243,ENSG00000198586,TPM,3250,8461.597818,Counts,3272,8583.644281,9.453554747,-22,3261,None,12,,,
1260,ENSG00000138085,TPM,3267,4116.381921,Counts,3289,4176.158765,8.733023877,-22,3278,None,7,,,
1262,ENSG00000116539,TPM,3269,2676.9064,Counts,3291,2715.406971,8.302664893,-22,3280,None,17,,,
22,ENSG00000135835,TPM,127,20.93293549,Counts,148,13.74243726,3.325185438,-21,137.5,None,5,,,
48,ENSG00000225383,TPM,213,39.87516302,Counts,192,37.28757558,4.069350647,21,202.5,None,12,,,
56,ENSG00000279762,TPM,229,12.74859827,Counts,208,12.84849632,2.953495029,21,218.5,None,2,,,
165,ENSG00000150394,TPM,571,63.86931516,Counts,550,58.63079426,4.534583677,21,560.5,None,14,,,
207,ENSG00000075035,TPM,705,89.27459208,Counts,684,88.53190214,4.894405126,21,694.5,None,13,,,
260,ENSG00000088808,TPM,935,48.18182893,Counts,914,45.01588128,4.258300861,21,924.5,None,18,,,
268,ENSG00000144802,TPM,964,90.48022804,Counts,943,86.29529755,4.895058898,21,953.5,None,11,,,
274,ENSG00000023902,TPM,993,40.30331616,Counts,1014,40.42448749,4.10290052,-21,1003.5,None,9,,,
281,ENSG00000269911,TPM,1032,37.71154584,Counts,1011,38.27904631,4.040435024,21,1021.5,None,1,,,
294,ENSG00000142178,TPM,1080,48.17496106,Counts,1101,48.98475852,4.285892045,-21,1090.5,None,6,,,
328,ENSG00000258768,TPM,1294,86.81548452,Counts,1315,87.9722768,4.873681847,-21,1304.5,None,1,,,
395,ENSG00000225377,TPM,1649,132.2374626,Counts,1670,131.0233426,5.286999227,-21,1659.5,None,4,,,
401,ENSG00000181026,TPM,1690,137.8586267,Counts,1711,139.8778749,5.336564356,-21,1700.5,None,6,,,
468,ENSG00000157330,TPM,2018,186.8142138,Counts,2039,188.8489914,5.639203809,-21,2028.5,None,3,,,
580,ENSG00000243335,TPM,2398,253.5870005,Counts,2419,256.9498305,5.945582679,-21,2408.5,None,11,,,
589,ENSG00000163536,TPM,2428,376.3600644,Counts,2449,380.9665958,6.340083009,-21,2438.5,None,7,,,
608,ENSG00000187676,TPM,2476,653.0632162,Counts,2497,661.7382367,6.891557129,-21,2486.5,None,2,,,
618,ENSG00000119522,TPM,2494,374.9107562,Counts,2515,378.1008361,6.334985409,-21,2504.5,None,12,,,
658,ENSG00000140632,TPM,2592,314.9753072,Counts,2613,313.8853068,6.156805158,-21,2602.5,None,13,,,
683,ENSG00000042317,TPM,2632,353.5235841,Counts,2653,357.2347565,6.276908421,-21,2642.5,None,22,,,
684,ENSG00000150477,TPM,2633,569.6735721,Counts,2654,577.3671184,6.75502025,-21,2643.5,None,12,,,
707,ENSG00000183011,TPM,2671,273.7228908,Counts,2692,277.3243675,6.02195756,-21,2681.5,None,7,,,
758,ENSG00000164463,TPM,2737,1612.210533,Counts,2758,1631.020732,7.794708194,-21,2747.5,None,6,,,
795,ENSG00000170448,TPM,2781,510.3573218,Counts,2802,516.7283601,6.644728748,-21,2791.5,None,8,,,
876,ENSG00000165588,TPM,2870,4733.081077,Counts,2891,4802.477314,8.872672183,-21,2880.5,None,11,,,
877,ENSG00000068885,TPM,2872,3785.642201,Counts,2893,3827.099349,8.648079668,-21,2882.5,None,27,,,
881,ENSG00000143545,TPM,2877,461.5567823,Counts,2898,468.42923,6.545021154,-21,2887.5,None,5,,,
912,ENSG00000140396,TPM,2910,1617.672177,Counts,2931,1635.101587,7.7977936,-21,2920.5,None,8,,,
941,ENSG00000103460,TPM,2940,621.0278479,Counts,2961,630.1400339,6.841720027,-21,2950.5,None,5,,,
945,ENSG00000163655,TPM,2945,1006.093125,Counts,2966,1012.678336,7.321474424,-21,2955.5,None,3,,,
948,ENSG00000148053,TPM,2948,13983.58904,Counts,2969,14188.72415,9.955982802,-21,2958.5,None,7,,,
972,ENSG00000112874,TPM,2972,2215.612575,Counts,2993,2245.629979,8.113255186,-21,2982.5,None,4,,,
985,ENSG00000163817,TPM,2986,2538.452501,Counts,3007,2575.60184,8.249641384,-21,2996.5,None,7,,,
992,ENSG00000111802,TPM,2993,949.5117461,Counts,3014,963.1127224,7.266176373,-21,3003.5,None,5,,,
999,ENSG00000164066,TPM,3002,2609.834482,Counts,3023,2642.687822,8.276694506,-21,3012.5,None,8,,,
1026,ENSG00000142541,TPM,3029,27461.95888,Counts,3050,27860.70293,10.6308504,-21,3039.5,None,22,,,
1027,ENSG00000145555,TPM,3030,1898.464056,Counts,3051,1893.349973,7.953367218,-21,3040.5,None,12,,,
1030,ENSG00000183036,TPM,3033,10200.09139,Counts,3054,10348.76394,9.640463839,-21,3043.5,None,4,,,
1045,ENSG00000166532,TPM,3048,2774.763133,Counts,3069,2813.132714,8.338384535,-21,3058.5,None,13,,,
1057,ENSG00000205302,TPM,3060,8196.879209,Counts,3081,8258.320023,9.419469313,-21,3070.5,None,13,,,
1065,ENSG00000146038,TPM,3068,3043.641224,Counts,3089,3088.533775,8.43117945,-21,3078.5,None,3,,,
1072,ENSG00000144730,TPM,3075,1292.240452,Counts,3096,1311.079918,7.574445753,-21,3085.5,None,7,,,
1076,ENSG00000054282,TPM,3080,1558.697068,Counts,3101,1579.413121,7.761491069,-21,3090.5,None,11,,,
1085,ENSG00000128513,TPM,3089,2148.432996,Counts,3110,2174.460215,8.081989164,-21,3099.5,None,31,,,
1091,ENSG00000182628,TPM,3096,1665.459427,Counts,3117,1656.67926,7.821562553,-21,3106.5,None,10,,,
1093,ENSG00000170540,TPM,3098,26631.30807,Counts,3119,27007.05756,10.59999999,-21,3108.5,None,8,,,
1094,ENSG00000143797,TPM,3099,6576.423441,Counts,3120,6665.709645,9.201226796,-21,3109.5,None,10,,,
1106,ENSG00000120053,TPM,3111,2278.788283,Counts,3132,2312.046622,8.141717354,-21,3121.5,None,3,,,
1131,ENSG00000206527,TPM,3137,545.0897169,Counts,3158,552.7432973,6.711084907,-21,3147.5,None,5,,,
1132,ENSG00000257698,TPM,3138,2249.29872,Counts,3159,2281.853727,8.128651742,-21,3148.5,None,13,,,
1134,ENSG00000111144,TPM,3140,5057.782409,Counts,3161,5132.052199,8.939031328,-21,3150.5,None,10,,,
1156,ENSG00000146729,TPM,3162,774.5043199,Counts,3183,786.0537347,7.062646702,-21,3172.5,None,11,,,
1192,ENSG00000163904,TPM,3198,1285.13067,Counts,3219,1299.898246,7.567903842,-21,3208.5,None,13,,,
1193,ENSG00000165185,TPM,3199,1084.661357,Counts,3220,1099.631586,7.399078246,-21,3209.5,None,3,,,
1205,ENSG00000131473,TPM,3211,1356.896274,Counts,3232,1374.651158,7.622772484,-21,3221.5,None,10,,,
1217,ENSG00000210082,TPM,3224,428805.2781,Counts,3245,435091.6537,13.37909814,-21,3234.5,None,1,,,
1221,ENSG00000173660,TPM,3228,5725.540631,Counts,3249,5809.885488,9.063055794,-21,3238.5,None,5,,,
1229,ENSG00000105879,TPM,3236,3677.611417,Counts,3257,3724.464351,8.619721547,-21,3246.5,None,8,,,
1245,ENSG00000175087,TPM,3252,1630.627353,Counts,3273,1654.495085,7.807052392,-21,3262.5,None,4,,,
10,ENSG00000196296,TPM,81,15.42921027,Counts,101,9.675957827,3.009003282,-20,91,None,9,,,
120,ENSG00000158483,TPM,416,40.57545482,Counts,396,40.41739445,4.107329098,20,406,None,7,,,
180,ENSG00000134138,TPM,626,26.54052171,Counts,646,25.61611961,3.672459926,-20,636,None,27,,,
259,ENSG00000182021,TPM,934,73.33028839,Counts,954,74.03786237,4.70365006,-20,944,None,7,,,
266,ENSG00000279400,TPM,953,94.76552551,Counts,973,96.64509327,4.96346033,-20,963,None,1,,,
287,ENSG00000122584,TPM,1044,42.26410593,Counts,1064,41.70146535,4.144955902,-20,1054,None,5,,,
322,ENSG00000130202,TPM,1272,79.50782776,Counts,1292,79.92283691,4.783058984,-20,1282,None,6,,,
375,ENSG00000188026,TPM,1540,140.1500664,Counts,1520,136.3088348,5.339000874,20,1530,None,5,,,
385,ENSG00000196924,TPM,1579,169.9512408,Counts,1559,169.9173193,5.540910151,20,1569,None,21,,,
460,ENSG00000072401,TPM,1979,134.3537298,Counts,1959,136.200901,5.310513591,20,1969,None,4,,,
463,ENSG00000148842,TPM,1985,480.5956564,Counts,1965,475.4454024,6.576912866,20,1975,None,4,,,
488,ENSG00000205464,TPM,2076,427.0720599,Counts,2096,431.8243628,6.466120216,-20,2086,None,6,,,
656,ENSG00000076554,TPM,2590,445.8841548,Counts,2610,450.2311129,6.508768707,-20,2600,None,29,,,
695,ENSG00000158321,TPM,2652,1018.17195,Counts,2672,1027.698847,7.334343302,-20,2662,None,33,,,
710,ENSG00000124523,TPM,2676,332.0228174,Counts,2696,336.4612989,6.215114904,-20,2686,None,7,,,
782,ENSG00000175745,TPM,2766,425.406966,Counts,2786,431.6274229,6.463373668,-20,2776,None,6,,,
856,ENSG00000233836,TPM,2848,452.5674155,Counts,2868,458.9319948,6.525078649,-20,2858,None,4,,,
869,ENSG00000263001,TPM,2863,3769.070381,Counts,2883,3814.633203,8.644070215,-20,2873,None,23,,,
871,ENSG00000173947,TPM,2865,10004.01203,Counts,2885,10134.13899,9.620533056,-20,2875,None,4,,,
894,ENSG00000178425,TPM,2892,4913.305438,Counts,2912,4975.599387,8.90938461,-20,2902,None,4,,,
910,ENSG00000119318,TPM,2908,511.7951539,Counts,2928,518.281324,6.647605122,-20,2918,None,5,,,
935,ENSG00000108861,TPM,2934,694.8929644,Counts,2954,702.3707086,6.952803516,-20,2944,None,5,,,
969,ENSG00000008083,TPM,2969,412.548617,Counts,2989,418.720803,6.43279381,-20,2979,None,3,,,
975,ENSG00000173598,TPM,2975,1182.874825,Counts,2995,1199.61177,7.485873527,-20,2985,None,7,,,
976,ENSG00000134352,TPM,2976,5299.405475,Counts,2996,5326.84873,8.982539723,-20,2986,None,16,,,
978,ENSG00000189050,TPM,2978,2022.835816,Counts,2998,2051.144005,8.022374706,-20,2988,None,9,,,
1003,ENSG00000182180,TPM,3006,474.9997782,Counts,3026,478.6494836,6.571337369,-20,3016,None,5,,,
1005,ENSG00000117625,TPM,3008,1524.527043,Counts,3028,1545.295992,7.739435403,-20,3018,None,16,,,
1017,ENSG00000197603,TPM,3020,1637.854328,Counts,3040,1660.681289,7.811242382,-20,3030,None,21,,,
1018,ENSG00000170264,TPM,3021,1144.567275,Counts,3041,1161.3395,7.453119726,-20,3031,None,7,,,
1022,ENSG00000111110,TPM,3025,1836.502483,Counts,3045,1863.201585,7.925917626,-20,3035,None,5,,,
1032,ENSG00000164039,TPM,3035,5393.295094,Counts,3055,5470.124277,9.00311412,-20,3045,None,9,,,
1036,ENSG00000168827,TPM,3039,1342.706175,Counts,3059,1357.178872,7.611493976,-20,3049,None,11,,,
1082,ENSG00000104695,TPM,3086,1883.570576,Counts,3106,1905.816048,7.950318632,-20,3096,None,10,,,
1083,ENSG00000135951,TPM,3087,985.1902421,Counts,3107,995.3160022,7.301720006,-20,3097,None,19,,,
1150,ENSG00000126773,TPM,3156,4392.395004,Counts,3176,4436.239136,8.796416777,-20,3166,None,13,,,
1152,ENSG00000119655,TPM,3158,8764.990945,Counts,3178,8892.856709,9.488836833,-20,3168,None,9,,,
1153,ENSG00000136868,TPM,3159,7392.177443,Counts,3179,7500.203275,9.318502078,-20,3169,None,2,,,
1155,ENSG00000100316,TPM,3161,34238.40734,Counts,3181,34740.56201,10.85144532,-20,3171,None,18,,,
1162,ENSG00000029639,TPM,3168,898.9561325,Counts,3188,911.0256153,7.21116473,-20,3178,None,9,,,
1175,ENSG00000143771,TPM,3181,4078.365121,Counts,3201,4135.72604,8.723593862,-20,3191,None,8,,,
1176,ENSG00000147383,TPM,3182,670.9894573,Counts,3202,681.0252853,6.919191733,-20,3192,None,3,,,
1179,ENSG00000008311,TPM,3185,3859.925067,Counts,3205,3911.380375,8.668301864,-20,3195,None,7,,,
1207,ENSG00000109445,TPM,3213,2182.529431,Counts,3233,2213.736364,8.098459731,-20,3223,None,8,,,
1240,ENSG00000197111,TPM,3247,1501.63797,Counts,3267,1523.087094,7.724526853,-20,3257,None,26,,,
1244,ENSG00000163539,TPM,3251,7044.465907,Counts,3271,7142.677525,9.270099176,-20,3261,None,26,,,
1254,ENSG00000124171,TPM,3261,7000.429493,Counts,3281,7103.273095,9.264076953,-20,3271,None,2,,,
1256,ENSG00000006715,TPM,3263,5674.919478,Counts,3283,5754.89313,9.053963254,-20,3273,None,14,,,
1257,ENSG00000166949,TPM,3264,1493.624734,Counts,3284,1515.273224,7.719245936,-20,3274,None,15,,,
1268,ENSG00000172809,TPM,3275,5917.149465,Counts,3295,5998.75563,9.095661831,-20,3285,None,8,,,
1282,ENSG00000196922,TPM,3289,1081.815062,Counts,3309,1095.351398,7.396022828,-20,3299,None,8,,,
1291,ENSG00000146085,TPM,3298,2874.725951,Counts,3318,2917.042916,8.374072519,-20,3308,None,1,,,
1292,ENSG00000123349,TPM,3299,7197.454701,Counts,3319,7301.13587,9.291738097,-20,3309,None,27,,,
1296,ENSG00000154518,TPM,3303,2777.247252,Counts,3323,2817.844139,8.339541352,-20,3313,None,5,,,
69,ENSG00000065618,TPM,288,106.3218073,Counts,269,106.5533605,5.072661208,19,278.5,None,10,,,
122,ENSG00000146530,TPM,418,18.97632018,Counts,437,18.52074474,3.340622286,-19,427.5,None,8,,,
204,ENSG00000236989,TPM,701,28.91719277,Counts,720,29.40143779,3.775467884,-19,710.5,None,2,,,
220,ENSG00000283761,TPM,744,62.12987174,Counts,725,61.58584625,4.531768986,19,734.5,None,8,,,
228,ENSG00000249839,TPM,784,44.7289268,Counts,765,45.46771792,4.211576124,19,774.5,None,1,,,
253,ENSG00000091181,TPM,918,75.77417536,Counts,937,76.67490128,4.737177145,-19,927.5,None,11,,,
345,ENSG00000225889,TPM,1394,103.8242319,Counts,1413,105.5170784,5.053584759,-19,1403.5,None,22,,,
406,ENSG00000268364,TPM,1726,121.1567902,Counts,1745,122.3757883,5.205898766,-19,1735.5,None,4,,,
415,ENSG00000260228,TPM,1762,169.866808,Counts,1781,171.949533,5.544558403,-19,1771.5,None,5,,,
419,ENSG00000218336,TPM,1780,258.7285421,Counts,1761,258.3560628,5.960764521,19,1770.5,None,6,,,
421,ENSG00000182700,TPM,1782,89.03922517,Counts,1801,90.21238781,4.898924428,-19,1791.5,None,1,,,
430,ENSG00000070950,TPM,1803,357.1065632,Counts,1784,355.3021499,6.281813631,19,1793.5,None,10,,,
441,ENSG00000067182,TPM,1865,105.8903001,Counts,1884,107.4368497,5.072725351,-19,1874.5,None,16,,,
452,ENSG00000066117,TPM,1956,390.4098392,Counts,1975,394.6415066,6.376268667,-19,1965.5,None,12,,,
475,ENSG00000215417,TPM,2044,159.6708017,Counts,2025,160.8981307,5.481138245,19,2034.5,None,5,,,
513,ENSG00000204706,TPM,2146,264.7123415,Counts,2127,265.6808569,5.98532768,19,2136.5,None,23,,,
525,ENSG00000249492,TPM,2175,235.3846481,Counts,2194,237.5965751,5.869813547,-19,2184.5,None,3,,,
560,ENSG00000279696,TPM,2290,229.4488941,Counts,2309,232.7194749,5.845885534,-19,2299.5,None,1,,,
588,ENSG00000223891,TPM,2427,260.3366488,Counts,2446,263.7792635,5.971838919,-19,2436.5,None,12,,,
610,ENSG00000169116,TPM,2481,2106.889187,Counts,2500,2137.616428,8.063282541,-19,2490.5,None,2,,,
625,ENSG00000198945,TPM,2516,291.0002797,Counts,2535,294.6960059,6.08301376,-19,2525.5,None,10,,,
628,ENSG00000130508,TPM,2529,739.9182822,Counts,2548,743.3401916,7.013545243,-19,2538.5,None,14,,,
639,ENSG00000132716,TPM,2553,815.7578675,Counts,2572,824.7922213,7.11326749,-19,2562.5,None,18,,,
668,ENSG00000162437,TPM,2608,443.2162401,Counts,2627,449.8568718,6.504504731,-19,2617.5,None,3,,,
744,ENSG00000091039,TPM,2721,13506.48548,Counts,2740,13699.98675,9.921154511,-19,2730.5,None,18,,,
769,ENSG00000255135,TPM,2751,454.836462,Counts,2770,461.6872947,6.530411206,-19,2760.5,None,5,,,
800,ENSG00000114251,TPM,2787,963.4060059,Counts,2806,977.4973839,7.280803731,-19,2796.5,None,7,,,
827,ENSG00000078124,TPM,2816,511.9999938,Counts,2835,515.6584835,6.646168718,-19,2825.5,None,14,,,
829,ENSG00000118495,TPM,2818,501.9477304,Counts,2837,507.663996,6.627749969,-19,2827.5,None,28,,,
850,ENSG00000242086,TPM,2840,861.5046681,Counts,2859,873.7469872,7.168871197,-19,2849.5,None,142,,,
887,ENSG00000106460,TPM,2884,4567.549422,Counts,2903,4620.743952,8.836071763,-19,2893.5,None,8,,,
889,ENSG00000182985,TPM,2886,1571.629034,Counts,2905,1593.869324,7.770039015,-19,2895.5,None,22,,,
902,ENSG00000166783,TPM,2900,807.0536502,Counts,2919,815.1789029,7.102205569,-19,2909.5,None,15,,,
915,ENSG00000132424,TPM,2913,15032.53468,Counts,2932,15238.5438,10.02799489,-19,2922.5,None,11,,,
917,ENSG00000110841,TPM,2915,831.6643589,Counts,2934,838.241379,7.131526672,-19,2924.5,None,18,,,
944,ENSG00000173275,TPM,2944,2152.913382,Counts,2963,2183.543852,8.084773647,-19,2953.5,None,2,,,
954,ENSG00000151923,TPM,2954,2223.555659,Counts,2973,2251.053371,8.11644166,-19,2963.5,None,13,,,
980,ENSG00000101182,TPM,2980,1166.500218,Counts,2999,1183.703257,7.472132199,-19,2989.5,None,6,,,
997,ENSG00000149196,TPM,3000,2272.855995,Counts,3019,2305.859427,8.139086128,-19,3009.5,None,8,,,
1000,ENSG00000280571,TPM,3003,783.0937192,Counts,3022,794.5404652,7.073578104,-19,3012.5,None,2,,,
1008,ENSG00000166435,TPM,3011,855.4956234,Counts,3030,864.7433018,7.160742853,-19,3020.5,None,20,,,
1011,ENSG00000247556,TPM,3014,2544.961063,Counts,3033,2579.307862,8.251824316,-19,3023.5,None,10,,,
1013,ENSG00000172159,TPM,3016,1292.991854,Counts,3035,1306.770905,7.573725132,-19,3025.5,None,7,,,
1021,ENSG00000197961,TPM,3024,1502.444951,Counts,3043,1521.857994,7.724611876,-19,3033.5,None,3,,,
1034,ENSG00000101928,TPM,3037,10252.11969,Counts,3056,10402.77256,9.645591181,-19,3046.5,None,7,,,
1052,ENSG00000186448,TPM,3055,1044.676247,Counts,3074,1050.780701,7.358873316,-19,3064.5,None,6,,,
1061,ENSG00000185630,TPM,3064,1035.853995,Counts,3083,1050.268475,7.353074382,-19,3073.5,None,22,,,
1063,ENSG00000119328,TPM,3066,1618.603349,Counts,3085,1641.205455,7.799427887,-19,3075.5,None,4,,,
1068,ENSG00000162616,TPM,3071,4842.974285,Counts,3090,4912.573942,8.895528424,-19,3080.5,None,6,,,
1077,ENSG00000075151,TPM,3081,4190.820304,Counts,3100,4248.426804,8.750688372,-19,3090.5,None,14,,,
1098,ENSG00000141027,TPM,3103,3385.80021,Counts,3122,3427.665283,8.536923826,-19,3112.5,None,27,,,
1120,ENSG00000196295,TPM,3125,1595.013671,Counts,3144,1617.954975,7.784885618,-19,3134.5,None,42,,,
1127,ENSG00000164347,TPM,3133,4690.039829,Counts,3152,4749.864998,8.862904378,-19,3142.5,None,10,,,
1138,ENSG00000134058,TPM,3144,2527.541798,Counts,3163,2563.255768,8.245166513,-19,3153.5,None,15,,,
1140,ENSG00000176871,TPM,3146,1058.523658,Counts,3165,1073.950251,7.374941683,-19,3155.5,None,12,,,
1148,ENSG00000196591,TPM,3154,1287.898583,Counts,3173,1306.241675,7.570968588,-19,3163.5,None,17,,,
1171,ENSG00000163938,TPM,3177,4841.792684,Counts,3196,4909.056181,8.895125497,-19,3186.5,None,12,,,
1172,ENSG00000103591,TPM,3178,5627.430361,Counts,3197,5708.84168,9.045684007,-19,3187.5,None,7,,,
1173,ENSG00000064652,TPM,3179,934.6915939,Counts,3198,946.6316864,7.249930819,-19,3188.5,None,12,,,
1174,ENSG00000163319,TPM,3180,3023.311433,Counts,3199,3042.369618,8.421672163,-19,3189.5,None,9,,,
1187,ENSG00000111300,TPM,3193,6308.325405,Counts,3212,6395.041949,9.159662297,-19,3202.5,None,8,,,
1188,ENSG00000111670,TPM,3194,1250.498689,Counts,3213,1266.404651,7.540993745,-19,3203.5,None,11,,,
1189,ENSG00000137942,TPM,3195,2655.549054,Counts,3214,2692.353452,8.294480992,-19,3204.5,None,5,,,
1196,ENSG00000143933,TPM,3202,46535.92332,Counts,3221,47218.49611,11.15832225,-19,3211.5,None,15,,,
1211,ENSG00000112851,TPM,3218,4820.882754,Counts,3237,4887.323306,8.890760863,-19,3227.5,None,17,,,
1226,ENSG00000003393,TPM,3233,2975.150801,Counts,3252,3018.826592,8.408396579,-19,3242.5,None,12,,,
1235,ENSG00000173473,TPM,3242,924.6826508,Counts,3261,937.1543507,7.239401479,-19,3251.5,None,8,,,
1236,ENSG00000140307,TPM,3243,1906.546593,Counts,3262,1933.141814,7.963152956,-19,3252.5,None,10,,,
1237,ENSG00000106588,TPM,3244,8103.943712,Counts,3263,8220.722177,9.410363068,-19,3253.5,None,10,,,
1238,ENSG00000277791,TPM,3245,3617.593861,Counts,3264,3670.651402,8.603906444,-19,3254.5,None,6,,,
1239,ENSG00000273841,TPM,3246,4950.484173,Counts,3265,5021.295852,8.917462438,-19,3255.5,None,8,,,
1251,ENSG00000244687,TPM,3258,11450.80024,Counts,3277,11617.59162,9.75612356,-19,3267.5,None,24,,,
1252,ENSG00000072415,TPM,3259,4074.156166,Counts,3278,4134.130869,8.722778959,-19,3268.5,None,13,,,
1253,ENSG00000162433,TPM,3260,7133.107997,Counts,3279,7237.595031,9.282838275,-19,3269.5,None,8,,,
1259,ENSG00000198034,TPM,3266,12665.97333,Counts,3285,12851.62326,9.857013414,-19,3275.5,None,5,,,
1264,ENSG00000136783,TPM,3271,2004.258264,Counts,3290,2033.647511,8.013370331,-19,3280.5,None,2,,,
1266,ENSG00000143569,TPM,3273,1471.488873,Counts,3292,1491.537839,7.704026483,-19,3282.5,None,20,,,
1267,ENSG00000186469,TPM,3274,4983.302478,Counts,3293,5054.64956,8.924074264,-19,3283.5,None,16,,,
1270,ENSG00000163110,TPM,3277,37024.67418,Counts,3296,37543.73412,10.92946716,-19,3286.5,None,23,,,
1272,ENSG00000174780,TPM,3279,4428.742593,Counts,3298,4491.679879,8.806061939,-19,3288.5,None,9,,,
1280,ENSG00000122545,TPM,3287,17246.31355,Counts,3306,17499.71527,10.16570454,-19,3296.5,None,20,,,
1289,ENSG00000134644,TPM,3296,8678.361267,Counts,3315,8784.539602,9.478123089,-19,3305.5,None,23,,,
1290,ENSG00000189403,TPM,3297,23048.23714,Counts,3316,23388.05307,10.4557122,-19,3306.5,None,8,,,
1294,ENSG00000124831,TPM,3301,3608.307613,Counts,3320,3659.245107,8.601153783,-19,3310.5,None,15,,,
1295,ENSG00000114784,TPM,3302,2371.868753,Counts,3321,2406.819319,8.18179833,-19,3311.5,None,4,,,
1298,ENSG00000173933,TPM,3305,3657.016523,Counts,3324,3703.397872,8.614086746,-19,3314.5,None,13,,,
1306,ENSG00000122026,TPM,3315,29072.90702,Counts,3334,29491.75342,10.68781786,-19,3324.5,None,10,,,
15,ENSG00000176358,TPM,106,12.56721927,Counts,124,9.031869453,2.838092832,-18,115,None,8,,,
46,ENSG00000122012,TPM,209,71.7711572,Counts,227,63.84903672,4.641460413,-18,218,None,3,,,
142,ENSG00000238276,TPM,493,165.7498643,Counts,475,163.2581135,5.510921255,18,484,None,10,,,
223,ENSG00000230074,TPM,758,58.26760043,Counts,776,58.64771646,4.472683489,-18,767,None,2,,,
235,ENSG00000162458,TPM,810,47.95077229,Counts,792,48.27546896,4.277894625,18,801,None,15,,,
239,ENSG00000176170,TPM,837,34.66410714,Counts,819,34.8717353,3.953164465,18,828,None,10,,,
286,ENSG00000189057,TPM,1041,55.02760417,Counts,1023,54.08423418,4.407569145,18,1032,None,6,,,
300,ENSG00000197769,TPM,1122,52.28068201,Counts,1140,53.03322834,4.366878684,-18,1131,None,1,,,
319,ENSG00000224165,TPM,1244,84.56858535,Counts,1226,80.01325754,4.824909663,18,1235,None,11,,,
326,ENSG00000188452,TPM,1285,70.39761213,Counts,1267,66.13685283,4.639243429,18,1276,None,14,,,
353,ENSG00000130635,TPM,1425,97.95189869,Counts,1407,99.25771362,4.994375521,18,1416,None,8,,,
359,ENSG00000179151,TPM,1450,349.0293361,Counts,1468,330.4134856,6.242682458,-18,1459,None,19,,,
376,ENSG00000116652,TPM,1542,172.3088405,Counts,1560,174.8574417,5.559671742,-18,1551,None,1,,,
379,ENSG00000150873,TPM,1549,277.6736325,Counts,1567,281.7708962,6.036818052,-18,1558,None,2,,,
383,ENSG00000156218,TPM,1570,379.3332179,Counts,1588,382.0324487,6.34624923,-18,1579,None,8,,,
397,ENSG00000234383,TPM,1662,101.7603516,Counts,1644,103.0428476,5.032277897,18,1653,None,1,,,
404,ENSG00000152128,TPM,1715,101.0311414,Counts,1733,102.5606492,5.025927542,-18,1724,None,3,,,
469,ENSG00000151229,TPM,2019,752.9093226,Counts,2037,756.9607367,7.031201971,-18,2028,None,4,,,
472,ENSG00000136828,TPM,2039,423.8389952,Counts,2057,429.5023796,6.459262911,-18,2048,None,14,,,
478,ENSG00000214262,TPM,2049,241.2322936,Counts,2067,244.4086701,5.895604945,-18,2058,None,2,,,
538,ENSG00000155511,TPM,2208,155.298548,Counts,2226,154.3185039,5.448708703,-18,2217,None,13,,,
541,ENSG00000286830,TPM,2217,279.2654105,Counts,2235,283.1612667,6.042267075,-18,2226,None,1,,,
548,ENSG00000131089,TPM,2246,940.0704203,Counts,2264,938.0504556,7.250703393,-18,2255,None,43,,,
556,ENSG00000280339,TPM,2272,186.2429581,Counts,2290,188.9342191,5.637322349,-18,2281,None,1,,,
559,ENSG00000163590,TPM,2284,387.2130522,Counts,2302,392.4119788,6.368905696,-18,2293,None,5,,,
644,ENSG00000096080,TPM,2568,1184.330235,Counts,2586,1200.916064,7.487055069,-18,2577,None,3,,,
652,ENSG00000110619,TPM,2584,314.528259,Counts,2602,318.759141,6.16101285,-18,2593,None,15,,,
660,ENSG00000101150,TPM,2596,269.3481257,Counts,2614,272.6264246,6.005518669,-18,2605,None,10,,,
687,ENSG00000108599,TPM,2638,798.874341,Counts,2656,801.8124199,7.089893945,-18,2647,None,11,,,
