X,GENEID,Alignment.x,Rank.x,baseMean.x,Alignment.y,Rank.y,baseMean.y,logMeanExpression,RankDiff,MeanRank,num.trans,Description,Gene_name,Somatic_recombination_before_transcription,Variant_Alleles,Dfam_conserved,Dfam_simple
906,ENSG00000251301,STAR,2448,56.20954668,HISAT2,2646,53.99236586,4.421316211,-198,2547,NA,,,,,,
907,ENSG00000124570,STAR,3046,1490.559108,HISAT2,3244,1416.510967,7.695673672,-198,3145,NA,,,,,,
908,ENSG00000229240,STAR,4447,276.7017151,HISAT2,4249,270.157952,6.020490905,198,4348,NA,,,,,,
909,ENSG00000165156,STAR,1755,1408.861502,HISAT2,1558,1381.344279,7.649470523,197,1656.5,NA,,,,,,
910,ENSG00000150540,STAR,2514,373.0633203,HISAT2,2317,359.3694592,6.314902292,197,2415.5,NA,,,,,,
911,ENSG00000215179,STAR,3934,38.62077384,HISAT2,3737,24.86146317,3.932835033,197,3835.5,NA,,,,,,
912,ENSG00000214293,STAR,4308,449.360817,HISAT2,4111,433.5693303,6.501508088,197,4209.5,NA,,,,,,
913,ENSG00000253203,STAR,1808,311.6311344,HISAT2,2004,169.3925373,5.982240645,-196,1906,2,,,,,,
914,ENSG00000238297,STAR,3384,41.90571282,HISAT2,3580,40.10957577,4.126497097,-196,3482,NA,,,,,,
915,ENSG00000268912,STAR,4014,14.26310321,HISAT2,3818,14.01127812,3.057238496,196,3916,NA,,,,,,
916,ENSG00000234287,STAR,2074,4846.121555,HISAT2,2269,4202.224499,8.846098845,-195,2171.5,NA,,,,,,
917,ENSG00000279926,STAR,2244,95.08304369,HISAT2,2049,92.59228998,4.951445562,195,2146.5,NA,,,,,,
918,ENSG00000132963,STAR,2302,8892.09886,HISAT2,2107,8393.142689,9.479502265,195,2204.5,2,,,,,,
919,ENSG00000177736,STAR,2498,71.82800021,HISAT2,2303,68.14414567,4.662495942,195,2400.5,1,,,,,,
920,ENSG00000176871,STAR,2501,885.1000777,HISAT2,2696,856.8085799,7.180453934,-195,2598.5,12,,,,,,
921,ENSG00000090060,STAR,3812,8031.931117,HISAT2,3617,7802.033357,9.387058576,195,3714.5,NA,,,,,,
922,ENSG00000173898,STAR,3863,142.2199187,HISAT2,3668,130.1785247,5.334211307,195,3765.5,NA,,,,,,
923,ENSG00000149554,STAR,1427,307.1746853,HISAT2,1621,290.885151,6.115046869,-194,1524,NA,,,,,,
924,ENSG00000109466,STAR,2454,335.8350633,HISAT2,2260,323.0099624,6.209273986,194,2357,NA,,,,,,
925,ENSG00000143498,STAR,3023,608.7566244,HISAT2,3217,591.9862066,6.807658361,-194,3120,NA,,,,,,
926,ENSG00000151834,STAR,3094,383.9959123,HISAT2,3288,374.3218195,6.347663817,-194,3191,NA,,,,,,
927,ENSG00000230002,STAR,3355,136.203968,HISAT2,3549,132.478824,5.310460242,-194,3452,NA,,,,,,
928,ENSG00000235378,STAR,3487,72.22098012,HISAT2,3681,70.22221302,4.675927642,-194,3584,1,,,,,,
929,ENSG00000083937,STAR,3979,1176.490044,HISAT2,3785,1139.590428,7.465246101,194,3882,5,,,,,,
930,ENSG00000067225,STAR,4141,22570.95016,HISAT2,3947,21174.85368,10.40905066,194,4044,NA,,,,,,
931,ENSG00000143437,STAR,1717,2536.576798,HISAT2,1524,2439.882094,8.231247702,193,1620.5,NA,,,,,,
932,ENSG00000048707,STAR,2688,638.2772456,HISAT2,2881,617.9235836,6.853551477,-193,2784.5,NA,,,,,,
933,ENSG00000198093,STAR,3064,1044.079558,HISAT2,2871,1016.742297,7.347590062,193,2967.5,NA,,,,,,
934,ENSG00000167699,STAR,3235,6389.213743,HISAT2,3042,6176.255356,9.156659115,193,3138.5,NA,,,,,,
935,ENSG00000171189,STAR,934,145.706222,HISAT2,1126,139.8047859,5.373464796,-192,1030,NA,,,,,,
936,ENSG00000280291,STAR,1452,104.2973588,HISAT2,1260,100.6024302,5.040831911,192,1356,NA,,,,,,
937,ENSG00000116106,STAR,1585,2003.438058,HISAT2,1393,1934.242395,7.996505516,192,1489,NA,,,,,,
938,ENSG00000280739,STAR,2002,229.6472842,HISAT2,2194,221.9551823,5.8307818,-192,2098,NA,,,,,,
939,ENSG00000170396,STAR,2323,48.77103484,HISAT2,2515,47.31775033,4.282619336,-192,2419,1,,,,,,
940,ENSG00000260400,STAR,2453,513.6549788,HISAT2,2261,494.5614166,6.634548843,192,2357,NA,,,,,,
941,ENSG00000136933,STAR,2616,396.0144303,HISAT2,2424,373.6631845,6.367923039,192,2520,NA,,,,,,
942,ENSG00000116539,STAR,2887,2805.092839,HISAT2,2695,2720.822441,8.33459257,192,2791,NA,,,,,,
943,ENSG00000170145,STAR,3588,418.111712,HISAT2,3396,406.6892749,6.432065674,192,3492,2,,,,,,
944,ENSG00000005189,STAR,3814,118.357543,HISAT2,3622,112.9180554,5.163737257,192,3718,NA,,,,,,
945,ENSG00000111783,STAR,1931,463.2422001,HISAT2,1740,446.3747754,6.531503653,191,1835.5,NA,,,,,,
946,ENSG00000121073,STAR,2741,479.9229523,HISAT2,2932,461.6971289,6.566351023,-191,2836.5,NA,,,,,,
947,ENSG00000136319,STAR,2780,1477.653597,HISAT2,2589,1421.729795,7.690980107,191,2684.5,NA,,,,,,
948,ENSG00000163378,STAR,2898,223.8399682,HISAT2,3089,217.9188495,5.807539885,-191,2993.5,NA,,,,,,
949,ENSG00000074219,STAR,3583,38.54344196,HISAT2,3774,34.81018369,4.024432229,-191,3678.5,NA,,,,,,
950,ENSG00000226833,STAR,3915,87.66466263,HISAT2,4106,82.62837612,4.859648443,-191,4010.5,NA,,,,,,
951,ENSG00000198604,STAR,1633,1198.070519,HISAT2,1823,1146.38472,7.479448062,-190,1728,NA,,,,,,
952,ENSG00000142166,STAR,1749,2888.390205,HISAT2,1939,2792.769984,8.362823367,-190,1844,NA,,,,,,
953,ENSG00000218739,STAR,1846,1888.636324,HISAT2,1656,1766.667791,7.927313617,190,1751,NA,,,,,,
954,ENSG00000230074,STAR,2174,55.65732223,HISAT2,2364,52.05354863,4.402859326,-190,2269,NA,,,,,,
955,ENSG00000163541,STAR,2548,3468.332651,HISAT2,2358,3322.386975,8.542768563,190,2453,NA,,,,,,
956,ENSG00000151725,STAR,3536,145.6771752,HISAT2,3726,138.5672011,5.370455573,-190,3631,NA,,,,,,
957,ENSG00000119705,STAR,1707,4660.470653,HISAT2,1518,3964.682162,8.801290607,189,1612.5,NA,,,,,,
958,ENSG00000144834,STAR,2419,140.3772827,HISAT2,2230,131.0054052,5.327293403,189,2324.5,NA,,,,,,
959,ENSG00000089050,STAR,2873,1194.764939,HISAT2,2684,1152.797741,7.479392129,189,2778.5,NA,,,,,,
960,ENSG00000231811,STAR,3289,8.324314083,HISAT2,3478,7.963567572,2.510094901,-189,3383.5,NA,,,,,,
961,ENSG00000232656,STAR,3342,186.5257517,HISAT2,3153,180.8646253,5.623866103,189,3247.5,NA,,,,,,
962,ENSG00000183111,STAR,3692,89.23573541,HISAT2,3503,86.27663753,4.885631659,189,3597.5,NA,,,,,,
963,ENSG00000073756,STAR,4395,22.89525198,HISAT2,4206,22.61391279,3.532290214,189,4300.5,NA,,,,,,
964,ENSG00000174405,STAR,3060,1567.06854,HISAT2,2872,1516.146074,7.75153621,188,2966,NA,,,,,,
965,ENSG00000152558,STAR,3246,3616.83293,HISAT2,3058,3542.460723,8.591941284,188,3152,NA,,,,,,
966,ENSG00000182168,STAR,3253,108.2899451,HISAT2,3065,104.1399668,5.077420842,188,3159,NA,,,,,,
967,ENSG00000258829,STAR,3645,14.30800609,HISAT2,3457,14.05767327,3.060435284,188,3551,NA,,,,,,
968,ENSG00000133028,STAR,4012,237.3649208,HISAT2,3824,223.1032096,5.854832712,188,3918,NA,,,,,,
969,ENSG00000108963,STAR,4017,25.12197279,HISAT2,3829,23.28904767,3.604587013,188,3923,NA,,,,,,
970,ENSG00000233451,STAR,4074,42.00141369,HISAT2,4262,40.00031287,4.127159709,-188,4168,NA,,,,,,
971,ENSG00000155366,STAR,1944,203.5820537,HISAT2,2131,193.4607635,5.704823384,-187,2037.5,NA,,,,,,
972,ENSG00000121053,STAR,3704,21.33767398,HISAT2,3891,19.78837684,3.441438805,-187,3797.5,1,,,,,,
973,ENSG00000285933,STAR,3950,15.62603258,HISAT2,3763,14.54766183,3.13113095,187,3856.5,NA,,,,,,
974,ENSG00000102763,STAR,4069,219.2444474,HISAT2,3882,212.5104181,5.785361406,187,3975.5,NA,,,,,,
975,ENSG00000217624,STAR,1203,751.3719687,HISAT2,1389,641.7259012,6.977500459,-186,1296,NA,,,,,,
976,ENSG00000113580,STAR,1809,1481.889667,HISAT2,1623,1448.100001,7.69890885,186,1716,NA,,,,,,
977,ENSG00000188766,STAR,1811,27.44836752,HISAT2,1997,25.81189726,3.697698357,-186,1904,NA,,,,,,
978,ENSG00000183091,STAR,2335,594.6689351,HISAT2,2149,569.8248857,6.779446087,186,2242,NA,,,,,,
979,ENSG00000118733,STAR,4106,1713.580728,HISAT2,3920,1658.797542,7.841091704,186,4013,NA,,,,,,
980,ENSG00000235194,STAR,2309,453.024196,HISAT2,2124,432.6724694,6.506322675,185,2216.5,9,,,,,,
981,ENSG00000224394,STAR,2493,13.55049978,HISAT2,2678,12.94861984,2.99697199,-185,2585.5,NA,,,,,,
982,ENSG00000178053,STAR,3027,19018.01493,HISAT2,2842,18492.49832,10.24935353,185,2934.5,NA,,,,,,
983,ENSG00000124171,STAR,3292,7114.252455,HISAT2,3107,6831.331064,9.261975817,185,3199.5,2,,,,,,
984,ENSG00000154813,STAR,4266,4145.736912,HISAT2,4081,4050.578039,8.727620381,185,4173.5,NA,,,,,,
985,ENSG00000102390,STAR,4437,1283.651573,HISAT2,4252,1243.451999,7.552435469,185,4344.5,NA,,,,,,
986,ENSG00000168765,STAR,1390,457.2734305,HISAT2,1206,415.1539967,6.499562096,184,1298,NA,,,,,,
987,ENSG00000188991,STAR,1481,9.79344646,HISAT2,1665,9.332624156,2.671369518,-184,1573,1,,,,,,
988,ENSG00000029639,STAR,1753,824.1780345,HISAT2,1937,781.1207395,7.102284027,-184,1845,NA,,,,,,
989,ENSG00000280099,STAR,2714,121.9762392,HISAT2,2530,118.8542484,5.200723079,184,2622,NA,,,,,,
990,ENSG00000128487,STAR,3205,198.7794554,HISAT2,3021,188.6135222,5.68046682,184,3113,NA,,,,,,
991,ENSG00000145990,STAR,3304,95.92316445,HISAT2,3488,91.95535105,4.955128504,-184,3396,NA,,,,,,
992,ENSG00000227354,STAR,3430,454.7878859,HISAT2,3246,445.9399263,6.518790069,184,3338,NA,,,,,,
993,ENSG00000173064,STAR,4131,868.3549541,HISAT2,4315,835.5838935,7.159406129,-184,4223,NA,,,,,,
994,ENSG00000112078,STAR,4370,1017.401137,HISAT2,4186,973.4345539,7.315962234,184,4278,NA,,,,,,
995,ENSG00000218839,STAR,437,193.4010629,HISAT2,620,160.8434787,5.61248119,-183,528.5,NA,,,,,,
996,ENSG00000115652,STAR,1655,672.1898732,HISAT2,1472,651.0554711,6.905470279,183,1563.5,NA,,,,,,
997,ENSG00000286000,STAR,1775,296.4054066,HISAT2,1592,289.6825219,6.089604056,183,1683.5,NA,,,,,,
998,ENSG00000253197,STAR,2925,16.0268574,HISAT2,2742,15.27277545,3.163923006,183,2833.5,NA,,,,,,
999,ENSG00000280339,STAR,3129,200.7065685,HISAT2,3312,190.8040833,5.690726313,-183,3220.5,NA,,,,,,
1000,ENSG00000174600,STAR,3301,14.69182096,HISAT2,3118,14.36814514,3.085385279,183,3209.5,NA,,,,,,
1001,ENSG00000169612,STAR,3885,2187.032751,HISAT2,3702,2116.267047,8.084921868,183,3793.5,1,,,,,,
1002,ENSG00000272602,STAR,2976,759.4582301,HISAT2,3158,715.7116797,7.018682932,-182,3067,5,,,,,,
1003,ENSG00000140450,STAR,3116,1911.430825,HISAT2,2934,1861.151644,7.952265648,182,3025,1,,,,,,
1004,ENSG00000151612,STAR,3325,1374.383744,HISAT2,3143,1325.139266,7.619210528,182,3234,NA,,,,,,
1005,ENSG00000270154,STAR,3879,66.07679914,HISAT2,3697,62.61587443,4.578669487,182,3788,NA,,,,,,
1006,ENSG00000140937,STAR,3992,998.4113891,HISAT2,4174,967.3951267,7.30122132,-182,4083,NA,,,,,,
1007,ENSG00000163568,STAR,802,172.7095223,HISAT2,983,160.5730761,5.533373917,-181,892.5,NA,,,,,,
1008,ENSG00000223572,STAR,1247,316.1886714,HISAT2,1428,290.800963,6.134675216,-181,1337.5,NA,,,,,,
1009,ENSG00000087095,STAR,1774,535.7521671,HISAT2,1955,514.1624948,6.67561313,-181,1864.5,NA,,,,,,
1010,ENSG00000156076,STAR,2138,68.73525333,HISAT2,1957,66.39267859,4.624301928,181,2047.5,NA,,,,,,
1011,ENSG00000186479,STAR,2240,163.0338305,HISAT2,2421,157.6580952,5.488370946,-181,2330.5,3,,,,,,
1012,ENSG00000234459,STAR,2266,84.84867589,HISAT2,2085,84.27341595,4.844071992,181,2175.5,NA,,,,,,
1013,ENSG00000103671,STAR,2269,629.4935008,HISAT2,2450,596.481777,6.832745473,-181,2359.5,NA,,,,,,
1014,ENSG00000091622,STAR,3226,25.58879548,HISAT2,3045,24.27250811,3.630324318,181,3135.5,NA,,,,,,
1015,ENSG00000171421,STAR,3337,1081.83396,HISAT2,3156,1001.475658,7.366806517,181,3246.5,NA,,,,,,
1016,ENSG00000151247,STAR,3717,15818.91853,HISAT2,3898,14435.41843,10.04484074,-181,3807.5,NA,,,,,,
1017,ENSG00000152642,STAR,3865,631.0005549,HISAT2,3684,620.0380364,6.84696394,181,3774.5,NA,,,,,,
1018,ENSG00000116171,STAR,4424,11808.70555,HISAT2,4243,11468.68929,9.77241315,181,4333.5,NA,,,,,,
1019,ENSG00000198312,STAR,918,400.4328079,HISAT2,738,293.7996269,6.305056701,180,828,1,,,,,,
1020,ENSG00000280145,STAR,1444,209.8447753,HISAT2,1264,185.5190811,5.712426064,180,1354,NA,,,,,,
1021,ENSG00000138430,STAR,1734,2393.408777,HISAT2,1914,2147.176758,8.151044125,-180,1824,NA,,,,,,
1022,ENSG00000112319,STAR,2400,858.1839004,HISAT2,2220,833.9291329,7.150817895,180,2310,NA,,,,,,
1023,ENSG00000138613,STAR,2641,652.5914343,HISAT2,2461,636.4558893,6.878140436,180,2551,NA,,,,,,
1024,ENSG00000130939,STAR,2776,1594.953992,HISAT2,2596,1527.114106,7.765785786,180,2686,NA,,,,,,
1025,ENSG00000171621,STAR,2971,17.53535781,HISAT2,3151,15.88017638,3.237715086,-180,3061,NA,,,,,,
1026,ENSG00000152932,STAR,3300,1185.073147,HISAT2,3480,1141.77702,7.470771939,-180,3390,4,,,,,,
1027,ENSG00000278238,STAR,3684,19.51232073,HISAT2,3864,18.7438554,3.363296409,-180,3774,NA,,,,,,
1028,ENSG00000138658,STAR,1652,630.6497653,HISAT2,1473,611.3847169,6.841980927,179,1562.5,NA,,,,,,
1029,ENSG00000137513,STAR,1727,1628.943375,HISAT2,1548,1571.039508,7.789232235,179,1637.5,NA,,,,,,
1030,ENSG00000101665,STAR,2834,57.0580547,HISAT2,2655,55.3309155,4.43939316,179,2744.5,8,,,,,,
1031,ENSG00000259868,STAR,3466,66.85743477,HISAT2,3287,63.16934335,4.589468624,179,3376.5,NA,,,,,,
1032,ENSG00000111229,STAR,1683,5476.989683,HISAT2,1505,4956.223583,8.981568697,178,1594,NA,,,,,,
1033,ENSG00000180881,STAR,2016,1706.771082,HISAT2,1838,1664.485288,7.839530988,178,1927,NA,,,,,,
1034,ENSG00000228649,STAR,2440,74.86635742,HISAT2,2262,72.27311431,4.709556458,178,2351,NA,,,,,,
1035,ENSG00000168374,STAR,3531,20747.82699,HISAT2,3353,19777.08098,10.32994306,178,3442,NA,,,,,,
1036,ENSG00000065548,STAR,3662,3492.509082,HISAT2,3840,3310.261435,8.546293597,-178,3751,NA,,,,,,
1037,ENSG00000172500,STAR,3777,452.459088,HISAT2,3599,430.7666307,6.504052223,178,3688,NA,,,,,,
1038,ENSG00000182326,STAR,1314,344.041569,HISAT2,1491,330.397809,6.232920348,-177,1402.5,NA,,,,,,
1039,ENSG00000170537,STAR,1692,44.56607147,HISAT2,1869,42.77224627,4.188930155,-177,1780.5,NA,,,,,,
1040,ENSG00000155085,STAR,1965,965.0073466,HISAT2,2142,919.1882828,7.261647396,-177,2053.5,NA,,,,,,
1041,ENSG00000075151,STAR,2200,4583.045666,HISAT2,2023,4390.743248,8.821498916,177,2111.5,NA,,,,,,
1042,ENSG00000152556,STAR,2353,2155.158416,HISAT2,2176,2067.97373,8.067508223,177,2264.5,NA,,,,,,
1043,ENSG00000103381,STAR,2833,212.1029365,HISAT2,2656,204.4106426,5.750374217,177,2744.5,NA,,,,,,
1044,ENSG00000068697,STAR,3152,21549.86464,HISAT2,2975,20805.45772,10.37200863,177,3063.5,2,,,,,,
1045,ENSG00000141510,STAR,3679,330.2657049,HISAT2,3856,305.2796152,6.179821008,-177,3767.5,NA,,,,,,
1046,ENSG00000112146,STAR,3699,470.5244148,HISAT2,3876,445.5117164,6.541434352,-177,3787.5,NA,,,,,,
1047,ENSG00000144730,STAR,1968,1351.740984,HISAT2,2144,1303.977518,7.602765594,-176,2056,NA,,,,,,
1048,ENSG00000071462,STAR,2856,624.0779566,HISAT2,3032,586.7916031,6.821623978,-176,2944,NA,,,,,,
1049,ENSG00000197961,STAR,3345,1541.98139,HISAT2,3169,1481.439458,7.733114722,176,3257,NA,,,,,,
1050,ENSG00000173275,STAR,3436,2256.677722,HISAT2,3260,2204.362788,8.119356646,176,3348,NA,,,,,,
1051,ENSG00000120875,STAR,1520,254.227458,HISAT2,1695,244.394281,5.930717758,-175,1607.5,2,,,,,,
1052,ENSG00000184178,STAR,2203,243.5827845,HISAT2,2378,227.2044538,5.878253887,-175,2290.5,NA,,,,,,
1053,ENSG00000143179,STAR,2527,364.1948516,HISAT2,2702,350.4172283,6.290463836,-175,2614.5,NA,,,,,,
1054,ENSG00000261786,STAR,2970,52.73526008,HISAT2,2795,50.06911619,4.353753415,175,2882.5,NA,,,,,,
1055,ENSG00000182118,STAR,1324,422.3937655,HISAT2,1150,396.4884659,6.430747979,174,1237,3,,,,,,
1056,ENSG00000114353,STAR,1888,187.7374964,HISAT2,2062,173.5755169,5.61504326,-174,1975,NA,,,,,,
1057,ENSG00000255823,STAR,2250,10473.93041,HISAT2,2076,8023.032165,9.580899734,174,2163,1,,,,,,
1058,ENSG00000197860,STAR,3840,314.2344806,HISAT2,4014,297.9652278,6.138195831,-174,3927,NA,,,,,,
1059,ENSG00000138347,STAR,1379,21.13777531,HISAT2,1552,20.78582711,3.450961321,-173,1465.5,NA,,,,,,
1060,ENSG00000112992,STAR,2564,4217.410504,HISAT2,2391,4076.962889,8.74127901,173,2477.5,NA,,,,,,
1061,ENSG00000165801,STAR,2680,171.5043968,HISAT2,2507,165.6045109,5.538540831,173,2593.5,NA,,,,,,
1062,ENSG00000138663,STAR,2759,5550.262887,HISAT2,2586,5310.013263,9.012531851,173,2672.5,11,,,,,,
1063,ENSG00000271860,STAR,1125,38.42842574,HISAT2,1297,37.40256226,4.045324242,-172,1211,NA,,,,,,
1064,ENSG00000150873,STAR,1903,281.4068718,HISAT2,1731,254.075353,6.01235616,172,1817,NA,,,,,,
1065,ENSG00000266918,STAR,2664,163.6670143,HISAT2,2836,159.3223884,5.494411185,-172,2750,NA,,,,,,
1066,ENSG00000173163,STAR,3390,1593.846248,HISAT2,3218,1398.678215,7.737697115,172,3304,NA,,,,,,
1067,ENSG00000139174,STAR,3428,69.80576227,HISAT2,3256,68.12857484,4.643140596,172,3342,NA,,,,,,
1068,ENSG00000082512,STAR,4068,1252.263829,HISAT2,3896,1216.144493,7.528512436,172,3982,NA,,,,,,
1069,ENSG00000260261,STAR,4313,164.0546349,HISAT2,4141,152.2249528,5.481334978,172,4227,NA,,,,,,
1070,ENSG00000100714,STAR,1500,1936.723855,HISAT2,1671,1840.315155,7.957485901,-171,1585.5,NA,,,,,,
1071,ENSG00000274421,STAR,1915,171.541769,HISAT2,1744,165.1421534,5.537778443,171,1829.5,NA,,,,,,
1072,ENSG00000264230,STAR,2992,8.11352421,HISAT2,2821,7.668335911,2.480538135,171,2906.5,6,,,,,,
1073,ENSG00000049167,STAR,3404,1034.892348,HISAT2,3575,996.3366997,7.335021472,-171,3489.5,NA,,,,,,
1074,ENSG00000154978,STAR,3439,414.6636018,HISAT2,3610,400.5619529,6.421532147,-171,3524.5,NA,,,,,,
1075,ENSG00000177599,STAR,3565,167.8151607,HISAT2,3736,161.1789344,5.515058981,-171,3650.5,NA,,,,,,
1076,ENSG00000105855,STAR,3733,33881.89839,HISAT2,3562,33312.49654,10.83048371,171,3647.5,NA,,,,,,
1077,ENSG00000273045,STAR,4058,161.6821208,HISAT2,4229,154.39578,5.475961379,-171,4143.5,4,,,,,,
1078,ENSG00000215769,STAR,1051,110.5191203,HISAT2,881,97.01907812,5.069084434,170,966,NA,,,,,,
1079,ENSG00000081923,STAR,2086,45.64410285,HISAT2,2256,43.96311492,4.213987501,-170,2171,NA,,,,,,
1080,ENSG00000218996,STAR,2351,523.5542099,HISAT2,2181,473.0109951,6.633396993,170,2266,NA,,,,,,
1081,ENSG00000134283,STAR,2703,2468.41793,HISAT2,2533,2357.415414,8.201694639,170,2618,NA,,,,,,
1082,ENSG00000165832,STAR,3162,1071.869458,HISAT2,3332,1034.664333,7.370987046,-170,3247,2,,,,,,
1083,ENSG00000119969,STAR,2040,1491.495805,HISAT2,1871,1443.655588,7.702250556,169,1955.5,NA,,,,,,
1084,ENSG00000172159,STAR,2261,1367.544848,HISAT2,2092,1315.05481,7.613360659,169,2176.5,NA,,,,,,
1085,ENSG00000006625,STAR,2512,1074.158988,HISAT2,2681,1039.941416,7.374083221,-169,2596.5,NA,,,,,,
1086,ENSG00000135090,STAR,2581,971.6444192,HISAT2,2412,934.2979779,7.27156013,169,2496.5,NA,,,,,,
1087,ENSG00000198876,STAR,2843,731.139943,HISAT2,2674,695.5932569,6.983731179,169,2758.5,NA,,,,,,
1088,ENSG00000143797,STAR,3099,6748.700921,HISAT2,2930,6597.345642,9.21506656,169,3014.5,NA,,,,,,
1089,ENSG00000133313,STAR,3100,623.5690628,HISAT2,3269,593.7677243,6.824865859,-169,3184.5,NA,,,,,,
1090,ENSG00000226891,STAR,3117,73.26446149,HISAT2,2948,70.87778852,4.688622665,169,3032.5,NA,,,,,,
1091,ENSG00000108828,STAR,3418,270.045099,HISAT2,3249,257.685409,5.988680183,169,3333.5,NA,,,,,,
1092,ENSG00000198369,STAR,3447,374.2718311,HISAT2,3616,363.4217632,6.320737201,-169,3531.5,NA,,,,,,
1093,ENSG00000143110,STAR,3646,55.413011,HISAT2,3815,54.26688657,4.413361217,-169,3730.5,NA,,,,,,
1094,ENSG00000124783,STAR,3908,15668.26494,HISAT2,3739,15203.48944,10.05492067,169,3823.5,NA,,,,,,
1095,ENSG00000118495,STAR,4040,522.4108307,HISAT2,3871,504.0496906,6.652134604,169,3955.5,NA,,,,,,
1096,ENSG00000249054,STAR,875,120.7118599,HISAT2,1043,85.53641022,5.096691056,-168,959,NA,,,,,,
1097,ENSG00000092068,STAR,2202,1559.116382,HISAT2,2034,1481.393815,7.74058322,168,2118,NA,,,,,,
1098,ENSG00000198920,STAR,2798,1396.871639,HISAT2,2630,1360.893464,7.638833096,168,2714,NA,,,,,,
1099,ENSG00000175868,STAR,3477,136.707441,HISAT2,3309,130.741522,5.308654761,168,3393,NA,,,,,,
1100,ENSG00000198964,STAR,1737,445.9433764,HISAT2,1570,436.5441399,6.498606564,167,1653.5,NA,,,,,,
1101,ENSG00000110047,STAR,2431,30.31254216,HISAT2,2598,26.9310315,3.779132731,-167,2514.5,NA,,,,,,
1102,ENSG00000180008,STAR,2810,1650.200745,HISAT2,2977,1617.926054,7.807576641,-167,2893.5,4,,,,,,
1103,ENSG00000205339,STAR,3085,1146.743483,HISAT2,2918,1099.905722,7.436438312,167,3001.5,NA,,,,,,
1104,ENSG00000217648,STAR,3385,25.90165928,HISAT2,3552,24.60640153,3.642962734,-167,3468.5,1,,,,,,
1105,ENSG00000065320,STAR,3917,9.710385904,HISAT2,4084,8.583956823,2.639226195,-167,4000.5,2,,,,,,
1106,ENSG00000182463,STAR,4053,1783.768769,HISAT2,3886,1720.491615,7.880053714,167,3969.5,NA,,,,,,
1107,ENSG00000155097,STAR,1946,5471.335052,HISAT2,1780,5278.417435,9.000920194,166,1863,NA,,,,,,
1108,ENSG00000251247,STAR,2096,385.2441205,HISAT2,1930,369.3058732,6.345455743,166,2013,NA,,,,,,
1109,ENSG00000113600,STAR,2582,7.509963234,HISAT2,2748,7.163932337,2.406217763,-166,2665,NA,,,,,,
1110,ENSG00000163520,STAR,2739,24.78434285,HISAT2,2905,24.03505977,3.605548734,-166,2822,NA,,,,,,
1111,ENSG00000116793,STAR,2756,1391.379483,HISAT2,2590,1344.976584,7.632337062,166,2673,NA,,,,,,
1112,ENSG00000103319,STAR,3446,210.239617,HISAT2,3280,199.4242365,5.736416593,166,3363,2,,,,,,
1113,ENSG00000157703,STAR,3825,8.629869279,HISAT2,3991,8.35144786,2.549882045,-166,3908,NA,,,,,,
1114,ENSG00000231762,STAR,3954,18.74403566,HISAT2,3788,17.4718241,3.313456565,166,3871,NA,,,,,,
1115,ENSG00000140367,STAR,4082,766.9930053,HISAT2,3916,740.1602837,7.036212825,166,3999,NA,,,,,,
1116,ENSG00000101782,STAR,4284,2560.912434,HISAT2,4118,2475.814542,8.242445694,166,4201,NA,,,,,,
1117,ENSG00000165304,STAR,1519,309.3186054,HISAT2,1684,292.411976,6.121449707,-165,1601.5,14,,,,,,
1118,ENSG00000076513,STAR,1525,849.3640378,HISAT2,1690,815.4628324,7.136559144,-165,1607.5,NA,,,,,,
1119,ENSG00000163827,STAR,1910,19.15521099,HISAT2,2075,17.36875374,3.326459031,-165,1992.5,NA,,,,,,
1120,ENSG00000158296,STAR,2374,81.8914733,HISAT2,2209,79.95907046,4.802963178,165,2291.5,NA,,,,,,
1121,ENSG00000049656,STAR,2537,181.6871535,HISAT2,2372,169.2170595,5.584607283,165,2454.5,15,,,,,,
1122,ENSG00000109920,STAR,2557,1956.513205,HISAT2,2392,1892.986162,7.97350213,165,2474.5,16,,,,,,
1123,ENSG00000189143,STAR,2613,24.01834228,HISAT2,2778,22.77478377,3.566873789,-165,2695.5,5,,,,,,
1124,ENSG00000141027,STAR,3669,3511.788419,HISAT2,3504,3393.482836,8.558052914,165,3586.5,NA,,,,,,
1125,ENSG00000114125,STAR,3750,920.7724886,HISAT2,3915,880.1959509,7.215879821,-165,3832.5,NA,,,,,,
1126,ENSG00000184106,STAR,3899,624.6616443,HISAT2,3734,591.3619726,6.824746025,165,3816.5,2,,,,,,
1127,ENSG00000161048,STAR,1792,1438.995582,HISAT2,1628,1399.022299,7.667863075,164,1710,10,,,,,,
1128,ENSG00000273247,STAR,1853,493.291672,HISAT2,1689,470.0588866,6.590742043,164,1771,NA,,,,,,
1129,ENSG00000070371,STAR,2840,105.3369027,HISAT2,2676,98.97481597,5.042290994,164,2758,NA,,,,,,
1130,ENSG00000229261,STAR,3417,14.39743703,HISAT2,3253,14.00477626,3.063382752,164,3335,NA,,,,,,
1131,ENSG00000151470,STAR,3545,516.6472996,HISAT2,3381,499.3552844,6.641606286,164,3463,NA,,,,,,
1132,ENSG00000122735,STAR,1663,806.7627813,HISAT2,1500,769.3696494,7.082924322,163,1581.5,NA,,,,,,
1133,ENSG00000149311,STAR,2794,4005.83316,HISAT2,2631,3870.611566,8.689656135,163,2712.5,NA,,,,,,
